system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
1_12,13.0,64.38167441127949,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,64.38167441127949,48.104053883222775,48.104053883222775,48.104053883222775,64.38167441127949,64.38167441127949,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,48.104053883222775,1,"{""type"":""Point"",""coordinates"":[-49.391562068403175,-3.2285512901281184]}"
1_13,14.0,138.10141201305655,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,31.016124838541646,1,"{""type"":""Point"",""coordinates"":[-49.37270746515452,-3.142627819407105]}"
1_14,15.0,137.2953021774598,36.71511950137164,36.71511950137164,33.24154027718932,33.24154027718932,33.24154027718932,33.24154027718932,33.24154027718932,33.24154027718932,33.24154027718932,33.24154027718932,67.35725647619564,33.24154027718932,20.0,20.0,67.35725647619564,67.35725647619564,67.35725647619564,58.69412236331676,36.71511950137164,36.71511950137164,36.71511950137164,1,"{""type"":""Point"",""coordinates"":[-49.30649272953201,-3.1311259472407302]}"
1_15,16.0,74.43117626371358,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,"{""type"":""Point"",""coordinates"":[-49.42707538374769,-3.232665938686576]}"
1_16,17.0,217.83020910791964,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,39.824615503479755,55.78530272392541,39.824615503479755,27.459060435491963,26.419689627245813,55.78530272392541,55.78530272392541,55.78530272392541,55.78530272392541,39.824615503479755,39.824615503479755,39.824615503479755,1,"{""type"":""Point"",""coordinates"":[-49.376601327256665,-3.2767337966086107]}"
1_17,18.0,150.9205088780183,36.235341863986875,36.235341863986875,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,48.010415536631214,10.63014581273465,10.63014581273465,10.63014581273465,48.010415536631214,48.010415536631214,38.91015291668744,38.91015291668744,36.235341863986875,36.235341863986875,36.235341863986875,1,"{""type"":""Point"",""coordinates"":[-49.36915679710739,-3.129437636936529]}"
1_18,19.0,140.41723540933285,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,0.0,0.0,0.0,0.0,30.01666203960727,0.0,0.0,0.0,30.01666203960727,30.01666203960727,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,8.246211251235321,1,"{""type"":""Point"",""coordinates"":[-49.453403688552264,-3.3152093167156957]}"
1_19,20.0,17.0,17.0,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,14.212670403551895,17.0,14.212670403551895,14.212670403551895,14.212670403551895,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,"{""type"":""Point"",""coordinates"":[-49.42522450024257,-3.2106296539155736]}"
1_20,21.0,78.16009211867653,57.14017850864661,45.89117562233506,45.89117562233506,45.89117562233506,45.89117562233506,45.89117562233506,17.26267650163207,17.26267650163207,17.26267650163207,17.26267650163207,57.14017850864661,17.26267650163207,17.26267650163207,17.26267650163207,57.14017850864661,57.14017850864661,57.14017850864661,57.14017850864661,57.14017850864661,57.14017850864661,57.14017850864661,1,"{""type"":""Point"",""coordinates"":[-49.371627557646384,-3.2134887052573267]}"
1_21,22.0,149.34523762075577,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,89.89994438263018,51.894122981316485,19.1049731745428,19.1049731745428,89.89994438263018,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,51.894122981316485,1,"{""type"":""Point"",""coordinates"":[-49.37366142164856,-3.24831794331934]}"
1_22,23.0,109.59014554237986,32.55764119219941,31.32091952673165,21.213203435596427,21.213203435596427,21.213203435596427,21.213203435596427,21.213203435596427,21.213203435596427,21.213203435596427,21.213203435596427,72.11102550927978,21.213203435596427,21.213203435596427,21.213203435596427,72.11102550927978,58.249463516842795,58.249463516842795,32.55764119219941,32.55764119219941,32.55764119219941,32.55764119219941,1,"{""type"":""Point"",""coordinates"":[-49.350345617509376,-3.160046106880998]}"
