"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"13670","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,8,563291.111931248,14630145.0542007,74782035.1761762
"13671","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,9,493703.722216885,15123848.7764176,74288331.4539593
"13672","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,10,738865.173495426,15862713.949913,73549466.2804639
"13673","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,11,705489.389862789,16568203.3397758,72843976.8906011
"13674","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,12,574380.280776382,17142583.6205522,72269596.6098247
"13675","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,13,867022.501336384,18009606.1218886,71402574.1084884
"13676","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,14,1137107.03607954,19146713.1579681,70265467.0724088
"13677","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,15,1335296.16294635,20482009.3209145,68930170.9094625
"13678","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,16,1950249.38126571,22432258.7021802,66979921.5281968
"13679","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,17,3014250.2263888,25446508.928569,63965671.301808
"13680","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,18,3275414.43024687,28721923.3588159,60690256.8715611
"13681","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,19,2219374.55054724,30941297.9093631,58470882.3210138
"13682","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,20,1815122.79938089,32756420.708744,56655759.5216329
"13683","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,21,1628518.29267141,34384939.0014154,55027241.2289615
"13684","1_621",622,89412180.2303769,0,36.2443394339213,210.671471676077,183.800825364887,171.156682984098,180.363172255204,2.40059928609623,22,786107.642012015,35171046.6434274,54241133.5869495
"13685","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,1,0,0,169608603.836013
"13686","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,2,0,0,169608603.836013
"13687","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,3,893.007873535156,893.007873535156,169607710.82814
"13688","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,4,893.005920410156,1786.01379394531,169606817.822219
"13689","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,5,1777.15761474609,3563.17140869141,169605040.664604
"13690","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,6,3473.94568664551,7037.11709533691,169601566.718918
"13691","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,7,0,7037.11709533691,169601566.718918
"13692","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,8,0,7037.11709533691,169601566.718918
"13693","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,9,3572.13647460938,10609.2535699463,169597994.582443
"13694","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,10,1786.10345458984,12395.3570245361,169596208.478989
"13695","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,11,3572.18072509766,15967.5377496338,169592636.298263
"13696","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,12,3572.15301513672,19539.6907647705,169589064.145248
"13697","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,13,3554.25910339355,23093.9498681641,169585509.886145
"13698","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,14,1768.2167980957,24862.1666662598,169583741.669347
"13699","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,15,0,24862.1666662598,169583741.669347
"13700","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,16,0,24862.1666662598,169583741.669347
"13701","1_622",623,169608603.836013,0,762.786248984878,1627.7476282998,170.38992246748,81.0111886463217,180.183130351042,1.18164790551256,17,0,24862.1666662598,169583741.669347
